,name,rating,review
1129,Sweet Truth,4,I had the opportunity to try the desserts and I was very intrigued I tasted the desserts and my favourite has to be the cheesecake  Would definitely recommend the desserts for the quality and taste
1130,Ovenstory Pizza,4,Stumbled upon this on Zomato while checking for home delivery options Yummy pizza ordered a corn veggie delight pizza Crust was good golden brown and had generous toppings Certainly will order again
1131,Ovenstory Pizza,5,best pizza i have ever had best place and delecious food eveyone must vist this place best pizza  there are many varieties in ovenstory the best part is that everything is fresh
1132,Ovenstory Pizza,5,"I recently ordered from Ovenstory  Ovenstory offers you delicious and lip smacking pizza and sides  they are quite different with crunchy base 
I ordered
chicken overloaded pizza  its was heavenly delicious  It had topping of cheese  chicken keema  chicken salami 
455

garlic bread  it was crunchy and had corn on it  it tasted yummy45"
1133,Ovenstory Pizza,5,Amazing pizza with super soft crust and loaded with alot of chicken The variety of oven story is amazing with every kind of pizzas and sides it is one stop for all pizza lovers Chicken garlic bread is my personal favourite A new place for my every day hangout with friends which will not make a hole in my pocket too
1134,Ovenstory Pizza,5,"Ovenstory Pizza
So new pizza place in the town people and it just doesnt give pizzas but a lot more
So I went there and ordered

 Middle Eastern Supreme Pizza
 Garlic Bread with Mac and Cheese

I just loved the package presentation very well done
The pizza was really cheesy with such a soft and crunchy basejust what I like and the toppings were really good too with roasted falafel corn and a lot of other veggies
The garlic bread was okayishh but mac and cheese was delicious sooooo cheesy and creamy
Their service was great as well

Overall55
Taste55"
1135,Ovenstory Pizza,5,While in the city at a visit I thought of trying pizza from this outlet I ordered a paneer picante pizza and garlic bread along with choco lava cake and brownie The pizza was amazing in taste The garlic bread was okayish Desserts were too good The delivery was warm and fresh and received on time Quite satisfactory services
1136,Faasos,3,Not worth for the money we pay and ambience is not that good enough and service is tooo slow  with they could improve with that and try the rolls in here
1137,Faasos,5,Amazing Navratri special thaliUltimate treat after full fast day Taste was just awesomeMust try when you are on fast or not on fast Do visit or get it home delivered
1138,Faasos,4,"Recently I tried their navratri thali which was a special menu for navratri and it was really scrumptious without lacking the taste
Thali had kuttu aloo parantha sweet n sour Petha sabzi paneer sabzi raita n kheer It was filling and the taste of all the items was really good"
1139,Faasos,4,"Faasos is kind of food saver for many bachelors They have a huge food list serving in different styles And even festival foods Recently during dasara have ordered food which was very filling and tasty

sandeepkasalwordpresscom"
1140,Faasos,4,"Faasos is one of my favorite food joint And they are excellent in delivering their things on time They have a vast menu to dig in and almost all the dishes they serve is made to please your taste buds
Now lets talk about the Wraps that I had so the first wrap that I had was
Jumbo Chicken Wrap it tasted really good it was pretty balanced in flavor and thay also provide with their signature spice to add a hot kick to your dish

The Second wrap that I had was Cheese Melt Chicken Wrap this is a new wrap in their menu for all the cheese lovers out their but according to me the amount of cheese that they put in should be made less because more of cheese makes the dish very salty and it does suppress the flavors of the toppings

Overall my experience was good and you guys should order your favorite dishes as the prices are really nominal"
1141,Faasos,5,This has been my goto place ever since my office days Delicious foods at affordable prices the key to this place that it has every ingredient for your whole day meal Starting from breakfast bread to lunch bowls to evening snacks and late night biriyani I have ordered my favorite kulchas with some spicy chhole and the delectable chicken tikka wrap The wrap was so filled with chickens that will mouth will bless you for the same Parantha with mutton keema was brilliant The sheared pieces of mutton with tender and warm parathas are just the need of the hour for me
1142,Faasos,5,We ordered two thalis from here during navratras It was very nicely packed We had paneer makhanwla royal navratra meal and hare tamatar ki thali It had paneer ki sabzi sabudana vada curd roti hare tamatar ki sabzi sabudane ki khichdi and sweetdish The food was tasty and hot
1143,Faasos,5,"Great taste Just amazing vibrant flavours The food was hot when delivered Everything was well packaged Zomato keeps on bringing these amazing restaurants which deliver these amazing food items too our doorstep
A big thumbs up to the great taste"
1144,Faasos,4,Living away from mommys good food can be a curse especially around fasts like the Navratre I was absolutely clueless as to what Id cook for myself and that Id have to make do with fruits and curd all days of navratre But Faasos vrat wala food came as a blessing Yummers tamatar ki Sabzi and tasty paneer sabudaanw ki khichdi and kuttu ke parathe and to top it yummastic kheer Navratre were so much more bearable because of the Faasos food 
1145,Faasos,5,"This navratri i thought i should order some varat food for my mom and then I saw faasos had a special menu for that
In no time i quickly order a combo

That included
Aloo paratha made of kuttu ka aatasabudana tikki
Hare tamater ki sabzi which was so good in taste Tangy and flavourful

Paneer was also yummy and very good quality
Saabudana ki kheer and curd
Whole combo was too good in taste Definitely going to try next time as well"
1146,Faasos,4,"I had ordered a chicken jumbo wrap and a cheesy chicken delight jumbo wrap Both tasted really very good it was big and stomach filling but it was slightly expensive Apart from that it was all good
Would I visit this place again  yes
Would I recommend you to visit this place  yes"
1147,Faasos,4,Ordered these 2 beautiful Navratri thaalis currently combines as one They were not just royal in name but tasted exactly that It had sabudana khichdi singhaada paraanthas paneer tamatar sabzi which I must say was delicious and sabudana kheer Superb packing delivers piping hot and great flavour Loved having such a nice meal on a fastin day
1148,Faasos,5,"Faasos is a popular food chain spread all across metropolitan cities and its always an amazing experience with faasos
This time during Navratri I have ordered their special navratri thali which is made without onion and garlic and for the people who keeps fast during Navratri
The food was delicious faasos is a go to option for instant delivery hygenic food good packaging"
1149,Faasos,5,"This outlet provides delicious taste of north indian dishes I have ordered butter chicken and biryani Both the dishes were too tasty and chicken quality was also very nice
Food was delivered on time They also pack all the order in a very nice manner"
1150,Faasos,5,Faasos is one of my favourite to order food late night Ordering food is quiet easy and they always deliver on time I ordered chicken jumbo wrapWorth a place for ordering foodDelivery time was OKThe quality of food was also goodThe food was wellpacked and delievered hot Ordering from here in future too
1151,Faasos,5,Fassos is one of the outlet that always worth the money and gives the tasty food so in this navratra I decided to try their navratra meal and find it as good as they also provide I tried their sabudana KHICHDI meal which was quite tasty and with this meal I also got a portion of dessert of kheer which was also tasty so if you are looking for something good and value for money meal this outlet totally meant it which provides absolutely good food and delivery on time
